iid;title;year;Animation;Adventure;Children;Comedy;Fantasy;Romance;Drama;Action;Crime;Thriller;Horror;Mystery;Sci-Fi;War;Musical;Documentary;IMAX;Western;Film-Noir;(no genres listed);directors;actors;writers
1241;Proof of Life;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1242;Vertical Limit;2000;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1243;Planes, Trains & Automobiles;1980;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1244;Living Daylights;1980;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
1245;Wall Street;1980;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1246;Born on the Fourth of July;1980;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
1247;Snatch;2000;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
1248;Chocolat;2000;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1249;Dude, Where's My Car?;2000;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1250;Emperor's New Groove;2000;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1251;Pollock;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1252;What Women Want;2000;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1253;Finding Forrester;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1254;Gift;2000;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1255;Cast Away;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1256;Family Man;2000;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1257;Miss Congeniality;2000;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1258;O Brother, Where Art Thou?;2000;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1259;State and Main;2000;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1260;Thirteen Days;2000;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;;;
1261;Traffic;2000;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
1262;Shadow of the Vampire;2000;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
1263;Annie;1980;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
1264;Don't Tell Mom the Babysitter's Dead;1990;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1265;Officer and a Gentleman;1980;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1266;Save the Last Dance;2000;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1267;Wedding Planner;2000;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1268;Beverly Hills Cop II;1980;False;False;False;True;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;;;
1269;Beverly Hills Cop;1980;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
1270;Evil Dead;1980;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
1271;Innerspace;1980;False;True;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;;;
1272;Lost Boys;1980;False;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
1273;In the Mood For Love;2000;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1274;Hannibal;2000;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
1275;Saving Silverman;2000;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1276;Down to Earth;2000;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1277;Mexican;2000;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1278;Revenge of the Nerds;1980;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1279;Enemy at the Gates;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
1280;Memento;2000;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;;;
1281;Spy Kids;2000;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1282;Amores Perros;2000;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1283;Along Came a Spider;2000;False;False;False;False;False;False;False;True;True;True;False;True;False;False;False;False;False;False;False;False;;;
1284;Blow;2000;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1285;Bridget Jones's Diary;2000;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1286;Joe Dirt;2000;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
1287;Crocodile Dundee in Los Angeles;2000;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1288;Scarface;1980;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
1289;Mummy Returns;2000;False;True;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
1290;Nine to Five;1980;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1291;Knight's Tale;2000;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1292;Shrek;2000;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1293;Moulin Rouge;2000;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
1294;Pearl Harbor;2000;False;False;False;False;False;True;True;True;False;False;False;False;False;True;False;False;False;False;False;False;;;
1295;City Slickers;1990;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;;;
1296;Mississippi Burning;1980;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
1297;Magnificent Seven;1960;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;;;
1298;Animal;2000;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1299;Evolution;2000;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1300;Swordfish;2000;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
1301;Point Break;1990;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;;;
1302;Tootsie;1980;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1303;Atlantis: The Lost Empire;2000;True;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1304;Lara Croft: Tomb Raider;2000;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1305;Dr. Dolittle 2;2000;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1306;Fast and the Furious;2000;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;;;
1307;A.I. Artificial Intelligence;2000;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
